Generation,Max,Mean,Std
0,13.34887677415848,13.284519389375339,0.036921599758040546
1,13.26351759294067,13.173638168106578,0.0656559566512027
2,13.13579654437932,12.98496863426637,0.13396226057111468
3,13.033930954221749,12.746101229285527,0.3239631958027957
4,13.00333420026224,12.476811918826531,0.5006988532931447
5,12.997174915564825,12.17761708656665,0.7057041601344852
6,12.946122296524607,11.812855508712044,0.9357734219219609
7,12.913297795577165,11.336430829129851,1.2965329055804355
8,12.696850987291533,10.482702057296624,1.9732507467697293
9,12.513921279724933,9.415094923694312,3.0418414605171757
10,12.290435335070933,8.205133098153015,3.77262890048099
11,11.889869306640357,7.116583839990826,4.063246750643718
12,10.90095796493813,5.576201775164719,4.0328217668724315
13,8.571435435571203,4.355134990864461,3.0912630389288354
14,6.293129803000874,2.7717595184099215,2.172775772712565
15,6.461921574789786,2.470786403248173,2.3730782550751868
16,6.050353987435656,1.9584165786353807,1.902886016028392
17,5.02008652834841,1.8290568588348335,1.5849480674185001
18,4.857730122828231,1.5905060477969888,1.3739657822679487
19,4.529382077592083,1.570994425109602,1.2885553335377322
20,4.382298236641102,1.5055448734706245,1.2291478653938432
21,4.494106906116776,1.506327767298894,1.2704077561700227
22,4.873701673447552,1.4651747826337433,1.354538300586466
23,5.666361065620839,1.419670680263415,1.5979718286413147
24,7.376263277349832,1.3138454739076206,2.1848325408425002
25,8.165491352508258,1.2779964886823678,2.4746232143442817
26,3.6862841539203144,0.7683745685929029,1.119471128625446
27,1.0339973203474317,0.382230431946617,0.329446338291356
28,0.6625990656712495,0.31345328971930114,0.24720022054375299
29,0.8311197787726409,0.35587864977909706,0.28865433080002534
30,0.7156878624607442,0.38563744988609105,0.28210861915999086
31,0.9638958111919861,0.3686057073081126,0.3215636293514729
32,1.064856211487767,0.39081655804848364,0.33619334972477544
33,0.8709843563647868,0.3223838301050047,0.30592104420563365
34,1.20138576991865,0.2995841297651854,0.37687247968202037
35,1.2479926027609405,0.34866784555953245,0.42462818405133146
36,1.2388140610869396,0.3360762454124855,0.40074847183452017
37,1.3223555930406201,0.39172365575728996,0.48796637696359285
38,1.1371805205070822,0.39072544364877565,0.3966363944215125
39,0.5868757925694382,0.22287679319940298,0.213545463207855
40,0.5484978594584072,0.16936514087853732,0.19781828071217056
41,1.0022872132777876,0.2570626310877069,0.35195884546184597
42,1.4669979240948154,0.33569331469288516,0.4573014645659298
43,1.3667381973426571,0.2868394243978257,0.42420444843007316
44,0.790854506487781,0.21857212672076268,0.21217249021197437
45,0.45466642620240727,0.1706122091418778,0.1417402035087012
46,0.5541113749893368,0.20111848207526034,0.18766181200930504
47,0.7633798202605423,0.2675872275075538,0.29216431685335187
48,1.1278730240533523,0.3400976498981378,0.42413158697634273
49,1.0192163290127856,0.3052816271001701,0.3223132787662099
